"";"Nom";"ID_unique";"Annee";"Numero.placette";"Abroutissement";"X";"Y";"Densite_lin";"Frequentation";"Altitude";"Pente";"Tirs";"Nb_spe";"geometry"
"3915";"SW BAUGES";43696;2010;"2-162";1;939074,587063196;6509999,10568517;12,5248727798462;4548;1265,69458007812;15,0268878936768;1;3;c(939074.587063196, 6509999.10568517)
"3916";"SW BAUGES";43717;2004;"2-192";1;939706,330915655;6509570,03817642;9,16831874847412;54;1096,09436035156;17,8431625366211;0;3;c(939706.330915655, 6509570.03817642)
"3917";"SW BAUGES";35360;2013;"2-175";1;938860,965459393;6509789,13239115;18,5501594543457;2656;1334,541015625;12,4287796020508;0;3;c(938860.965459393, 6509789.13239115)
"3918";"SW BAUGES";35364;2017;"2-175";0;938860,965459393;6509789,13239115;18,5501594543457;2656;1334,541015625;12,4287796020508;0;3;c(938860.965459393, 6509789.13239115)
"3919";"SW BAUGES";25807;2010;"2-092";1;939932,722782652;6511262,59407156;10,3929052352905;26;986,250427246094;18,1519775390625;2;3;c(939932.722782652, 6511262.59407156)
"3920";"SW BAUGES";25808;2011;"2-092";0;939932,722782652;6511262,59407156;10,3929052352905;26;986,250427246094;18,1519775390625;2;3;c(939932.722782652, 6511262.59407156)
"3921";"SW BAUGES";25809;2013;"2-092";0;939932,722782652;6511262,59407156;10,3929052352905;26;986,250427246094;18,1519775390625;2;3;c(939932.722782652, 6511262.59407156)
"3922";"SW BAUGES";25810;2016;"2-092";0;939932,722782652;6511262,59407156;10,3929052352905;26;986,250427246094;18,1519775390625;2;3;c(939932.722782652, 6511262.59407156)
"3923";"SW BAUGES";25811;2017;"2-092";0;939932,722782652;6511262,59407156;10,3929052352905;26;986,250427246094;18,1519775390625;2;3;c(939932.722782652, 6511262.59407156)
"3924";"SW BAUGES";25812;2008;"2-096";1;938660,112664623;6511061,74171035;6,31844902038574;9665;1366,16577148438;21,8347835540771;3;3;c(938660.112664623, 6511061.74171035)
"3925";"SW BAUGES";25813;2009;"2-098";0;939083,707939454;6511058,09341885;8,561448097229;9;1241,1103515625;22,5475234985352;3;3;c(939083.707939454, 6511058.09341885)
"3926";"SW BAUGES";25814;2010;"2-098";0;939083,707939454;6511058,09341885;8,561448097229;9;1241,1103515625;22,5475234985352;3;3;c(939083.707939454, 6511058.09341885)
"3927";"SW BAUGES";25822;2012;"2-100";0;939507,303206886;6511054,44499241;10,3879652023315;28;1050,43469238281;16,4550495147705;0;3;c(939507.303206886, 6511054.44499241)
"3928";"SW BAUGES";25824;2015;"2-100";0;939507,303206886;6511054,44499241;10,3879652023315;28;1050,43469238281;16,4550495147705;0;3;c(939507.303206886, 6511054.44499241)
"3929";"SW BAUGES";25825;2016;"2-100";0;939507,303206886;6511054,44499241;10,3879652023315;28;1050,43469238281;16,4550495147705;0;3;c(939507.303206886, 6511054.44499241)
"3930";"SW BAUGES";25826;2017;"2-100";0;939507,303206886;6511054,44499241;10,3879652023315;28;1050,43469238281;16,4550495147705;0;3;c(939507.303206886, 6511054.44499241)
"3931";"SW BAUGES";25835;2006;"2-106";0;938234,693338392;6510853,59224532;4,92415809631348;33;1535,37731933594;7,91539430618286;14;3;c(938234.693338392, 6510853.59224532)
"3932";"SW BAUGES";25836;2008;"2-106";1;938234,693338392;6510853,59224532;4,92415809631348;33;1535,37731933594;7,91539430618286;14;3;c(938234.693338392, 6510853.59224532)
"3933";"SW BAUGES";25837;2010;"2-106";0;938234,693338392;6510853,59224532;4,92415809631348;33;1535,37731933594;7,91539430618286;14;3;c(938234.693338392, 6510853.59224532)
"3934";"SW BAUGES";25838;2011;"2-106";1;938234,693338392;6510853,59224532;4,92415809631348;33;1535,37731933594;7,91539430618286;14;3;c(938234.693338392, 6510853.59224532)
"3935";"SW BAUGES";25839;2012;"2-106";1;938234,693338392;6510853,59224532;4,92415809631348;33;1535,37731933594;7,91539430618286;14;3;c(938234.693338392, 6510853.59224532)
"3936";"SW BAUGES";25841;2015;"2-106";1;938234,693338392;6510853,59224532;4,92415809631348;33;1535,37731933594;7,91539430618286;14;3;c(938234.693338392, 6510853.59224532)
"3937";"SW BAUGES";25842;2016;"2-106";1;938234,693338392;6510853,59224532;4,92415809631348;33;1535,37731933594;7,91539430618286;14;3;c(938234.693338392, 6510853.59224532)
"3938";"SW BAUGES";25843;2009;"2-107";1;938446,49094669;6510851,76818575;6,98075294494629;7927;1433,96594238281;18,236644744873;6;3;c(938446.49094669, 6510851.76818575)
"3939";"SW BAUGES";25848;2004;"2-110";0;939081,883760504;6510846,29580465;9,73233604431152;2895;1197,87097167969;18,2651405334473;0;3;c(939081.883760504, 6510846.29580465)
"3940";"SW BAUGES";25852;2008;"2-110";0;939081,883760504;6510846,29580465;9,73233604431152;2895;1197,87097167969;18,2651405334473;0;3;c(939081.883760504, 6510846.29580465)
"3941";"SW BAUGES";25853;2009;"2-110";0;939081,883760504;6510846,29580465;9,73233604431152;2895;1197,87097167969;18,2651405334473;0;3;c(939081.883760504, 6510846.29580465)
"3942";"SW BAUGES";12951;2017;"2-104";1;940354,493719514;6511047,1477347;10,1769285202026;2674;881,380737304688;14,0604419708252;1;3;c(940354.493719514, 6511047.1477347)
"3943";"SW BAUGES";25534;2013;"2-034";1;940369,088837223;6512741,52977394;7,55457639694214;50;1114,37060546875;26,9368305206299;3;3;c(940369.088837223, 6512741.52977394)
"3944";"SW BAUGES";25535;2014;"2-034";0;940369,088837223;6512741,52977394;7,55457639694214;50;1114,37060546875;26,9368305206299;3;3;c(940369.088837223, 6512741.52977394)
"3945";"SW BAUGES";25537;2016;"2-034";0;940369,088837223;6512741,52977394;7,55457639694214;50;1114,37060546875;26,9368305206299;3;3;c(940369.088837223, 6512741.52977394)
"3946";"SW BAUGES";12958;2017;"2-115";0;940140,871746516;6510837,17449479;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940140.871746516, 6510837.17449479)
"3947";"SW BAUGES";25559;2009;"2-039";0;939731,870850801;6512535,20493378;6,43803834915161;86;1327,49133300781;9,55281352996826;2;3;c(939731.870850801, 6512535.20493378)
"3948";"SW BAUGES";25678;2005;"2-063";0;939938,195741009;6511897,98719557;8,62310981750488;121;1053,10046386719;23,2750949859619;6;3;c(939938.195741009, 6511897.98719557)
"3949";"SW BAUGES";35093;2005;"2-045";1;939306,450889079;6512327,0556051;5,51753377914429;79;1367,02673339844;4,50271272659302;0;3;c(939306.450889079, 6512327.0556051)
"3950";"SW BAUGES";35095;2007;"2-045";1;939306,450889079;6512327,0556051;5,51753377914429;79;1367,02673339844;4,50271272659302;0;3;c(939306.450889079, 6512327.0556051)
"3951";"SW BAUGES";12963;2017;"2-201";1;939916,304007712;6509356,41652115;10,2181901931763;5962;992,786987304687;19,3840980529785;0;3;c(939916.304007712, 6509356.41652115)
"3952";"SW BAUGES";12964;2005;"2-211";0;939489,060826009;6508936,47040529;9,35426235198975;2;1197,47412109375;17,5766181945801;0;3;c(939489.060826009, 6508936.47040529)
"3953";"SW BAUGES";25903;2005;"2-127";0;940139,047400749;6510625,37692358;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940139.047400749, 6510625.37692358)
"3954";"SW BAUGES";25904;2010;"2-127";1;940139,047400749;6510625,37692358;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940139.047400749, 6510625.37692358)
"3955";"SW BAUGES";25905;2011;"2-127";0;940139,047400749;6510625,37692358;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940139.047400749, 6510625.37692358)
"3956";"SW BAUGES";25906;2012;"2-127";0;940139,047400749;6510625,37692358;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940139.047400749, 6510625.37692358)
"3957";"SW BAUGES";25907;2013;"2-127";1;940139,047400749;6510625,37692358;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940139.047400749, 6510625.37692358)
"3958";"SW BAUGES";25908;2014;"2-127";0;940139,047400749;6510625,37692358;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940139.047400749, 6510625.37692358)
"3959";"SW BAUGES";25909;2015;"2-127";0;940139,047400749;6510625,37692358;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940139.047400749, 6510625.37692358)
"3960";"SW BAUGES";25910;2016;"2-127";0;940139,047400749;6510625,37692358;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940139.047400749, 6510625.37692358)
"3961";"SW BAUGES";25911;2017;"2-127";0;940139,047400749;6510625,37692358;10,0582551956177;8323;879,016479492188;13,3958616256714;0;3;c(940139.047400749, 6510625.37692358)
"3962";"SW BAUGES";25913;2006;"2-128";0;940250,940450441;6510624,41311426;10,8416042327881;6671;885,844543457031;13,0684680938721;0;3;c(940250.940450441, 6510624.41311426)
"3963";"SW BAUGES";25914;2007;"2-128";0;940250,940450441;6510624,41311426;10,8416042327881;6671;885,844543457031;13,0684680938721;0;3;c(940250.940450441, 6510624.41311426)
"3964";"SW BAUGES";25915;2011;"2-128";0;940250,940450441;6510624,41311426;10,8416042327881;6671;885,844543457031;13,0684680938721;0;3;c(940250.940450441, 6510624.41311426)
"3965";"SW BAUGES";25917;2014;"2-128";1;940250,940450441;6510624,41311426;10,8416042327881;6671;885,844543457031;13,0684680938721;0;3;c(940250.940450441, 6510624.41311426)
"3966";"SW BAUGES";25918;2015;"2-128";1;940250,940450441;6510624,41311426;10,8416042327881;6671;885,844543457031;13,0684680938721;0;3;c(940250.940450441, 6510624.41311426)
"3967";"SW BAUGES";25923;2008;"2-134";1;938866,437872861;6510424,52483452;11,6377944946289;31;1291,74816894531;17,5244483947754;1;3;c(938866.437872861, 6510424.52483452)
"3968";"SW BAUGES";25925;2011;"2-134";0;938866,437872861;6510424,52483452;11,6377944946289;31;1291,74816894531;17,5244483947754;1;3;c(938866.437872861, 6510424.52483452)
"3969";"SW BAUGES";25926;2012;"2-134";0;938866,437872861;6510424,52483452;11,6377944946289;31;1291,74816894531;17,5244483947754;1;3;c(938866.437872861, 6510424.52483452)
"3970";"SW BAUGES";25927;2013;"2-134";1;938866,437872861;6510424,52483452;11,6377944946289;31;1291,74816894531;17,5244483947754;1;3;c(938866.437872861, 6510424.52483452)
"3971";"SW BAUGES";25928;2014;"2-134";0;938866,437872861;6510424,52483452;11,6377944946289;31;1291,74816894531;17,5244483947754;1;3;c(938866.437872861, 6510424.52483452)
"3972";"SW BAUGES";25931;2008;"2-135";1;939078,235408151;6510422,70067744;11,5918474197388;2335;1202,18347167969;15,7310009002686;0;3;c(939078.235408151, 6510422.70067744)
"3973";"SW BAUGES";25932;2010;"2-135";1;939078,235408151;6510422,70067744;11,5918474197388;2335;1202,18347167969;15,7310009002686;0;3;c(939078.235408151, 6510422.70067744)
"3974";"SW BAUGES";25933;2012;"2-135";1;939078,235408151;6510422,70067744;11,5918474197388;2335;1202,18347167969;15,7310009002686;0;3;c(939078.235408151, 6510422.70067744)
"3975";"SW BAUGES";25934;2013;"2-135";1;939078,235408151;6510422,70067744;11,5918474197388;2335;1202,18347167969;15,7310009002686;0;3;c(939078.235408151, 6510422.70067744)
"3976";"SW BAUGES";25935;2014;"2-135";1;939078,235408151;6510422,70067744;11,5918474197388;2335;1202,18347167969;15,7310009002686;0;3;c(939078.235408151, 6510422.70067744)
"3977";"SW BAUGES";25951;2008;"2-144";1;938229,221217429;6510218,19958295;11,9161348342896;2363;1476,92358398437;18,6104125976562;1;3;c(938229.221217429, 6510218.19958295)
"3978";"SW BAUGES";25952;2009;"2-144";1;938229,221217429;6510218,19958295;11,9161348342896;2363;1476,92358398437;18,6104125976562;1;3;c(938229.221217429, 6510218.19958295)
"3979";"SW BAUGES";25955;2012;"2-144";1;938229,221217429;6510218,19958295;11,9161348342896;2363;1476,92358398437;18,6104125976562;1;3;c(938229.221217429, 6510218.19958295)
"3980";"SW BAUGES";25957;2016;"2-144";1;938229,221217429;6510218,19958295;11,9161348342896;2363;1476,92358398437;18,6104125976562;1;3;c(938229.221217429, 6510218.19958295)
"3981";"SW BAUGES";12950;2014;"2-104";0;940354,493719514;6511047,1477347;10,1769285202026;2674;881,380737304688;14,0604419708252;1;3;c(940354.493719514, 6511047.1477347)
"3982";"SW BAUGES";41075;2016;"2-182";0;937588,35688427;6509588,27916729;3,11593103408814;6660;1591,70288085938;13,9289503097534;0;3;c(937588.35688427, 6509588.27916729)
"3983";"SW BAUGES";26174;2013;"2-216";1;939910,831116098;6508721,02461146;8,53877353668213;61;979,213256835938;19,8366107940674;3;3;c(939910.831116098, 6508721.02461146)
"3984";"SW BAUGES";26175;2014;"2-216";1;939910,831116098;6508721,02461146;8,53877353668213;61;979,213256835938;19,8366107940674;3;3;c(939910.831116098, 6508721.02461146)
"3985";"SW BAUGES";26176;2015;"2-216";1;939910,831116098;6508721,02461146;8,53877353668213;61;979,213256835938;19,8366107940674;3;3;c(939910.831116098, 6508721.02461146)
"3986";"SW BAUGES";25558;2005;"2-039";0;939731,870850801;6512535,20493378;6,43803834915161;86;1327,49133300781;9,55281352996826;2;3;c(939731.870850801, 6512535.20493378)
"3987";"SW BAUGES";35209;2006;"2-136";1;939290,032941592;6510420,87648664;8,55906963348389;3460;1131,92858886719;14,0806016921997;3;3;c(939290.032941592, 6510420.87648664)
"3988";"SW BAUGES";25563;2007;"2-041";1;940155,466579463;6512531,55627896;8,84172058105469;73;1050,68371582031;25,1665153503418;4;3;c(940155.466579463, 6512531.55627896)
"3989";"SW BAUGES";19254;2013;"2-137";1;939501,830473182;6510419,0522621;10,7376861572266;7112;1062,97692871094;14,6955289840698;0;3;c(939501.830473182, 6510419.0522621)
"3990";"SW BAUGES";14574;2013;"2-110";1;939081,883760504;6510846,29580465;9,73233604431152;2895;1197,87097167969;18,2651405334473;0;3;c(939081.883760504, 6510846.29580465)
"3991";"SW BAUGES";35098;2004;"2-052";1;939304,626665287;6512115,25779032;5,79069519042969;75;1342,10424804688;16,9663619995117;0;3;c(939304.626665287, 6512115.25779032)
"3992";"SW BAUGES";35103;2009;"2-060";0;939302,802443346;6511903,46000928;5,79069519042969;75;1342,10424804688;16,9663619995117;0;3;c(939302.802443346, 6511903.46000928)
"3993";"SW BAUGES";12965;2007;"2-211";0;939489,060826009;6508936,47040529;9,35426235198975;2;1197,47412109375;17,5766181945801;0;3;c(939489.060826009, 6508936.47040529)
"3994";"SW BAUGES";19264;2014;"2-151";0;939711,803728325;6510205,43049639;10,5495872497559;4363;1076,79895019531;15,8029375076294;1;3;c(939711.803728325, 6510205.43049639)
"3995";"SW BAUGES";19265;2015;"2-151";0;939711,803728325;6510205,43049639;10,5495872497559;4363;1076,79895019531;15,8029375076294;1;3;c(939711.803728325, 6510205.43049639)
"3996";"SW BAUGES";19266;2016;"2-151";1;939711,803728325;6510205,43049639;10,5495872497559;4363;1076,79895019531;15,8029375076294;1;3;c(939711.803728325, 6510205.43049639)
"3997";"SW BAUGES";19267;2017;"2-151";1;939711,803728325;6510205,43049639;10,5495872497559;4363;1076,79895019531;15,8029375076294;1;3;c(939711.803728325, 6510205.43049639)
"3998";"SW BAUGES";19270;2011;"2-152";1;939923,601222479;6510203,60620624;11,133017539978;2854;990,7587890625;17,9259586334229;0;3;c(939923.601222479, 6510203.60620624)
"3999";"SW BAUGES";19271;2012;"2-152";0;939923,601222479;6510203,60620624;11,133017539978;2854;990,7587890625;17,9259586334229;0;3;c(939923.601222479, 6510203.60620624)
"4000";"SW BAUGES";19277;2008;"2-153";0;940135,39871478;6510201,78188237;12,2531976699829;8701;883,061706542969;12,5000057220459;2;3;c(940135.39871478, 6510201.78188237)
"4001";"SW BAUGES";19280;2011;"2-153";1;940135,39871478;6510201,78188237;12,2531976699829;8701;883,061706542969;12,5000057220459;2;3;c(940135.39871478, 6510201.78188237)
"4002";"SW BAUGES";19281;2014;"2-153";1;940135,39871478;6510201,78188237;12,2531976699829;8701;883,061706542969;12,5000057220459;2;3;c(940135.39871478, 6510201.78188237)
"4003";"SW BAUGES";19282;2016;"2-153";0;940135,39871478;6510201,78188237;12,2531976699829;8701;883,061706542969;12,5000057220459;2;3;c(940135.39871478, 6510201.78188237)
"4004";"SW BAUGES";19284;2016;"2-158";1;938227,397180798;6510006,40209629;16,1435489654541;19227;1449,33850097656;14,9012584686279;0;3;c(938227.397180798, 6510006.40209629)
"4005";"SW BAUGES";19285;2005;"2-162";0;939074,587063196;6509999,10568517;12,5248727798462;4548;1265,69458007812;15,0268878936768;1;3;c(939074.587063196, 6509999.10568517)
"4006";"SW BAUGES";19286;2008;"2-167";0;940133,574374578;6509989,98441236;12,4749641418457;10671;881,066528320313;11,9638776779175;0;3;c(940133.574374578, 6509989.98441236)
"4007";"SW BAUGES";19287;2009;"2-167";0;940133,574374578;6509989,98441236;12,4749641418457;10671;881,066528320313;11,9638776779175;0;3;c(940133.574374578, 6509989.98441236)
"4008";"SW BAUGES";19288;2010;"2-167";0;940133,574374578;6509989,98441236;12,4749641418457;10671;881,066528320313;11,9638776779175;0;3;c(940133.574374578, 6509989.98441236)
"4009";"SW BAUGES";19289;2011;"2-167";0;940133,574374578;6509989,98441236;12,4749641418457;10671;881,066528320313;11,9638776779175;0;3;c(940133.574374578, 6509989.98441236)
"4010";"SW BAUGES";19291;2015;"2-167";0;940133,574374578;6509989,98441236;12,4749641418457;10671;881,066528320313;11,9638776779175;0;3;c(940133.574374578, 6509989.98441236)
"4011";"SW BAUGES";19292;2017;"2-167";0;940133,574374578;6509989,98441236;12,4749641418457;10671;881,066528320313;11,9638776779175;0;3;c(940133.574374578, 6509989.98441236)
"4012";"SW BAUGES";19296;2009;"2-181";0;940131,750036231;6509778,18697608;12,4749641418457;10671;881,066528320313;11,9638776779175;0;3;c(940131.750036231, 6509778.18697608)
"4013";"SW BAUGES";19298;2016;"2-181";0;940131,750036231;6509778,18697608;12,4749641418457;10671;881,066528320313;11,9638776779175;0;3;c(940131.750036231, 6509778.18697608)
"4014";"SW BAUGES";19304;2010;"2-207";0;939914,479708654;6509144,6191842;10,2181901931763;5962;992,786987304687;19,3840980529785;0;3;c(939914.479708654, 6509144.6191842)
"4015";"SW BAUGES";19307;2008;"2-211";0;939489,060826009;6508936,47040529;9,35426235198975;2;1197,47412109375;17,5766181945801;0;3;c(939489.060826009, 6508936.47040529)
"4016";"SW BAUGES";19308;2009;"2-211";0;939489,060826009;6508936,47040529;9,35426235198975;2;1197,47412109375;17,5766181945801;0;3;c(939489.060826009, 6508936.47040529)
"4017";"SW BAUGES";19313;2014;"2-211";1;939489,060826009;6508936,47040529;9,35426235198975;2;1197,47412109375;17,5766181945801;0;3;c(939489.060826009, 6508936.47040529)
"4018";"SW BAUGES";41057;2009;"2-106";0;938234,693338392;6510853,59224532;4,92415809631348;33;1535,37731933594;7,91539430618286;14;3;c(938234.693338392, 6510853.59224532)
"4019";"SW BAUGES";19318;2017;"2-216";1;939910,831116098;6508721,02461146;8,53877353668213;61;979,213256835938;19,8366107940674;3;3;c(939910.831116098, 6508721.02461146)
"4020";"SW BAUGES";31486;2014;"2-092";0;939932,722782652;6511262,59407156;10,3929052352905;26;986,250427246094;18,1519775390625;2;3;c(939932.722782652, 6511262.59407156)
"4021";"SW BAUGES";41071;2007;"2-182";1;937588,35688427;6509588,27916729;3,11593103408814;6660;1591,70288085938;13,9289503097534;0;3;c(937588.35688427, 6509588.27916729)
"4022";"SW BAUGES";25533;2012;"2-034";1;940369,088837223;6512741,52977394;7,55457639694214;50;1114,37060546875;26,9368305206299;3;3;c(940369.088837223, 6512741.52977394)
"4023";"SW BAUGES";25766;2005;"2-081";0;939722,749403693;6511476,21604709;8,95214462280273;20;1079,06860351563;20,2506713867188;1;3;c(939722.749403693, 6511476.21604709)
"4024";"SW BAUGES";35441;2013;"2-199";1;939492,709287374;6509360,06505289;8,66614437103271;0;1195,1748046875;17,5750923156738;0;3;c(939492.709287374, 6509360.06505289)
"4025";"SW BAUGES";35445;2005;"2-203";1;939067,290395474;6509151,91610537;13,177885055542;2963;1286,1962890625;14,7547521591187;0;3;c(939067.290395474, 6509151.91610537)
"4026";"SW BAUGES";26177;2016;"2-216";1;939910,831116098;6508721,02461146;8,53877353668213;61;979,213256835938;19,8366107940674;3;3;c(939910.831116098, 6508721.02461146)
"4027";"SW BAUGES";35448;2008;"2-203";0;939067,290395474;6509151,91610537;13,177885055542;2963;1286,1962890625;14,7547521591187;0;3;c(939067.290395474, 6509151.91610537)
"4028";"SW BAUGES";19253;2012;"2-137";1;939501,830473182;6510419,0522621;10,7376861572266;7112;1062,97692871094;14,6955289840698;0;3;c(939501.830473182, 6510419.0522621)
"4029";"SW BAUGES";56834;2012;"2-141";1;937793,637659295;6510221,95083333;6,34416103363037;4;1594,4697265625;9,2203197479248;1;3;c(937793.637659295, 6510221.95083333)
"4030";"SW BAUGES";25564;2008;"2-041";0;940155,466579463;6512531,55627896;8,84172058105469;73;1050,68371582031;25,1665153503418;4;3;c(940155.466579463, 6512531.55627896)
"4031";"SW BAUGES";14578;2005;"2-112";0;939505,478960466;6510842,64738191;11,503698348999;483;1050,77819824219;14,5639772415161;0;3;c(939505.478960466, 6510842.64738191)
"4032";"SW BAUGES";14581;2008;"2-112";1;939505,478960466;6510842,64738191;11,503698348999;483;1050,77819824219;14,5639772415161;0;3;c(939505.478960466, 6510842.64738191)
"4033";"SW BAUGES";35106;2007;"2-064";1;940149,993503188;6511896,16285686;9,08050727844238;23;954,283630371094;19,1378059387207;1;3;c(940149.993503188, 6511896.16285686)
"4034";"SW BAUGES";35108;2004;"2-067";1;938877,382749702;6511695,31063204;2,42942881584168;43;1415,30737304687;12,29030418396;0;3;c(938877.382749702, 6511695.31063204)
"4035";"SW BAUGES";35109;2006;"2-067";0;938877,382749702;6511695,31063204;2,42942881584168;43;1415,30737304687;12,29030418396;0;3;c(938877.382749702, 6511695.31063204)
"4036";"SW BAUGES";35110;2008;"2-067";1;938877,382749702;6511695,31063204;2,42942881584168;43;1415,30737304687;12,29030418396;0;3;c(938877.382749702, 6511695.31063204)
"4037";"SW BAUGES";35359;2012;"2-175";1;938860,965459393;6509789,13239115;18,5501594543457;2656;1334,541015625;12,4287796020508;0;3;c(938860.965459393, 6509789.13239115)
"4038";"SW BAUGES";35113;2010;"2-077";1;938875,55859894;6511483,51291478;3,27457737922669;1369;1432,55004882812;11,7358417510986;1;3;c(938875.55859894, 6511483.51291478)
"4039";"SW BAUGES";35121;2004;"2-096";1;938660,112664623;6511061,74171035;6,31844902038574;9665;1366,16577148438;21,8347835540771;3;3;c(938660.112664623, 6511061.74171035)
"4040";"SW BAUGES";35367;2006;"2-176";0;939072,762893492;6509787,30823962;12,5248727798462;4548;1265,69458007812;15,0268878936768;1;3;c(939072.762893492, 6509787.30823962)
"4041";"SW BAUGES";35369;2008;"2-176";0;939072,762893492;6509787,30823962;12,5248727798462;4548;1265,69458007812;15,0268878936768;1;3;c(939072.762893492, 6509787.30823962)
"4042";"SW BAUGES";35370;2009;"2-176";0;939072,762893492;6509787,30823962;12,5248727798462;4548;1265,69458007812;15,0268878936768;1;3;c(939072.762893492, 6509787.30823962)
"4043";"SW BAUGES";35371;2010;"2-176";1;939072,762893492;6509787,30823962;12,5248727798462;4548;1265,69458007812;15,0268878936768;1;3;c(939072.762893492, 6509787.30823962)
"4044";"SW BAUGES";35379;2005;"2-178";1;939496,357756143;6509783,65983539;7,52233028411865;4166;1179,72497558594;16,4724235534668;0;3;c(939496.357756143, 6509783.65983539)
"4045";"SW BAUGES";35381;2007;"2-178";1;939496,357756143;6509783,65983539;7,52233028411865;4166;1179,72497558594;16,4724235534668;0;3;c(939496.357756143, 6509783.65983539)
"4046";"SW BAUGES";35382;2009;"2-178";0;939496,357756143;6509783,65983539;7,52233028411865;4166;1179,72497558594;16,4724235534668;0;3;c(939496.357756143, 6509783.65983539)
"4047";"SW BAUGES";35391;2004;"2-183";1;937800,154295712;6509586,45521997;9,00660037994385;16058;1494,65026855469;14,4437026977539;0;3;c(937800.154295712, 6509586.45521997)
"4048";"SW BAUGES";35396;2006;"2-184";0;938011,951705311;6509584,63123893;16,1499080657959;35383;1438,4423828125;10,3410177230835;0;3;c(938011.951705311, 6509584.63123893)
"4049";"SW BAUGES";35398;2008;"2-184";1;938011,951705311;6509584,63123893;16,1499080657959;35383;1438,4423828125;10,3410177230835;0;3;c(938011.951705311, 6509584.63123893)
"4050";"SW BAUGES";35409;2008;"2-185";0;938223,749113067;6509582,80722416;16,1499080657959;35383;1438,4423828125;10,3410177230835;0;3;c(938223.749113067, 6509582.80722416)
"4051";"SW BAUGES";35410;2009;"2-185";1;938223,749113067;6509582,80722416;16,1499080657959;35383;1438,4423828125;10,3410177230835;0;3;c(938223.749113067, 6509582.80722416)
"4052";"SW BAUGES";35418;2004;"2-191";0;939494,533520833;6509571,86242728;8,38055896759033;250;1191,85876464844;17,2597255706787;2;3;c(939494.533520833, 6509571.86242728)
"4053";"SW BAUGES";35419;2005;"2-191";1;939494,533520833;6509571,86242728;8,38055896759033;250;1191,85876464844;17,2597255706787;2;3;c(939494.533520833, 6509571.86242728)
"4054";"SW BAUGES";23075;2010;"2-216";1;939910,831116098;6508721,02461146;8,53877353668213;61;979,213256835938;19,8366107940674;3;3;c(939910.831116098, 6508721.02461146)
"4055";"SW BAUGES";23381;2013;"2-009";1;939950,966042101;6513380,57233256;3,87679243087769;65;1278,28625488281;15,8341693878174;0;3;c(939950.966042101, 6513380.57233256)
"4056";"SW BAUGES";35422;2008;"2-191";1;939494,533520833;6509571,86242728;8,38055896759033;250;1191,85876464844;17,2597255706787;2;3;c(939494.533520833, 6509571.86242728)
"4057";"SW BAUGES";35434;2005;"2-199";1;939492,709287374;6509360,06505289;8,66614437103271;0;1195,1748046875;17,5750923156738;0;3;c(939492.709287374, 6509360.06505289)
"4058";"SW BAUGES";35435;2006;"2-199";0;939492,709287374;6509360,06505289;8,66614437103271;0;1195,1748046875;17,5750923156738;0;3;c(939492.709287374, 6509360.06505289)
"4059";"SW BAUGES";25527;2014;"2-030";0;941006,307011246;6512947,85433299;11,6482534408569;7490;773,186218261719;13,1224412918091;0;3;c(941006.307011246, 6512947.85433299)
"4060";"SW BAUGES";25528;2015;"2-030";0;941006,307011246;6512947,85433299;11,6482534408569;7490;773,186218261719;13,1224412918091;0;3;c(941006.307011246, 6512947.85433299)
"4061";"SW BAUGES";25529;2016;"2-030";1;941006,307011246;6512947,85433299;11,6482534408569;7490;773,186218261719;13,1224412918091;0;3;c(941006.307011246, 6512947.85433299)
"4062";"SW BAUGES";23398;2008;"2-063";0;939938,195741009;6511897,98719557;8,62310981750488;121;1053,10046386719;23,2750949859619;6;3;c(939938.195741009, 6511897.98719557)
"4063";"SW BAUGES";35438;2009;"2-199";0;939492,709287374;6509360,06505289;8,66614437103271;0;1195,1748046875;17,5750923156738;0;3;c(939492.709287374, 6509360.06505289)
"4064";"SW BAUGES";25659;2011;"2-060";0;939302,802443346;6511903,46000928;5,79069519042969;75;1342,10424804688;16,9663619995117;0;3;c(939302.802443346, 6511903.46000928)
"4065";"SW BAUGES";25660;2012;"2-060";0;939302,802443346;6511903,46000928;5,79069519042969;75;1342,10424804688;16,9663619995117;0;3;c(939302.802443346, 6511903.46000928)
"4066";"SW BAUGES";35446;2006;"2-203";0;939067,290395474;6509151,91610537;13,177885055542;2963;1286,1962890625;14,7547521591187;0;3;c(939067.290395474, 6509151.91610537)
"4067";"SW BAUGES";25662;2014;"2-060";0;939302,802443346;6511903,46000928;5,79069519042969;75;1342,10424804688;16,9663619995117;0;3;c(939302.802443346, 6511903.46000928)
"4068";"SW BAUGES";35449;2009;"2-203";0;939067,290395474;6509151,91610537;13,177885055542;2963;1286,1962890625;14,7547521591187;0;3;c(939067.290395474, 6509151.91610537)
